Acquired on 12/16/2025 at 17:12:12
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.704315
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  1.704315
Channel Width: 25.000 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (dB)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1.61026108E+003	1.86176305E+005	-5.90262657E+001	2.57748072E+003	-4.19009804E+005	4.99312177E+000	2.86701375E+003	2.54904561E+003	-1.32823448E+006	1.00286741E-003	8.23763726E-004	7.65999760E-004	4.81231439E-004	1.32104078E+000	2.71662807E+000	-2.47111014E+000	1.49715040E+000	5.70960886E+000	-1.40000000E+002	1.60750536E+003	-5.72109298E+001	-6.22040515E+001	5.41979219E+006	2.78368420E+001	2.11562561E+001
   1.61026246E+003	1.86176146E+005	-5.27091758E+001	1.99869108E+003	7.39326536E+005	9.51960463E+000	2.31564259E+003	2.55083523E+003	-1.32894625E+006	1.44628060E-003	2.22660293E-003	2.17771993E-004	1.90290679E-003	-2.81313891E+000	-2.05782100E+000	1.82869109E+000	-2.88425577E-001	5.71113754E+000	-1.40000000E+002	1.60737407E+003	-5.01587382E+001	-5.96783428E+001	1.59569601E+006	2.78234634E+001	2.11547578E+001
   1.61026384E+003	1.86175986E+005	-5.43886454E+001	3.01994468E+003	8.17714139E+004	1.58361530E+001	3.04857235E+003	2.55160005E+003	-1.32965923E+006	6.62718681E-004	2.54975797E-003	5.18497930E-004	2.66963252E-004	-1.77652411E+000	-2.82113957E-001	2.96194606E-001	1.88193322E+000	5.71266621E+000	-1.40000000E+002	1.60743857E+003	-5.14901773E+001	-6.73263303E+001	1.55747709E+006	2.78093849E+001	2.11535588E+001
   1.61026522E+003	1.86175826E+005	-5.43650053E+001	3.13289815E+003	2.47138304E+004	1.26898009E+001	2.32582768E+003	2.55225152E+003	-1.33037252E+006	1.27234268E-003	2.18074662E-003	4.14346578E-004	8.79838150E-004	-1.99126720E+000	1.19718054E+000	-4.62225738E-001	-1.72224499E+000	5.71419489E+000	-1.40000000E+002	1.60746231E+003	-5.15824086E+001	-6.42722095E+001	2.69423904E+006	2.77951512E+001	2.11524252E+001
   1.61026660E+003	1.86175667E+005	-5.34115537E+001	3.16703621E+003	-8.13264887E+005	1.20674040E+001	1.39717427E+003	2.55286874E+003	-1.33108604E+006	1.78269169E-003	8.45031536E-004	2.06050198E-003	9.89817934E-004	-2.15824359E+000	1.18136393E+000	-2.10438244E+000	-7.76222060E-002	5.71572357E+000	-1.40000000E+002	1.60809960E+003	-5.06630061E+001	-6.27304101E+001	2.06816760E+006	2.77800391E+001	2.11516582E+001
   1.61026798E+003	1.86175507E+005	-5.42510852E+001	2.04364360E+003	2.16518662E+006	1.88048249E+001	1.52879505E+003	2.55461324E+003	-1.33179861E+006	9.86209822E-004	1.46638637E-003	1.53734971E-003	1.42426373E-003	-1.10987073E+000	1.75534984E+000	-1.80077621E+000	1.03692411E+000	5.71725224E+000	-1.40000000E+002	1.60803903E+003	-5.12975996E+001	-7.01024244E+001	1.75829715E+006	2.77641630E+001	2.11512050E+001
   1.61026937E+003	1.86175347E+005	-5.85712449E+001	5.03450041E+003	-9.22620612E+005	9.24948475E+000	1.72827488E+003	2.55335651E+003	-1.33251439E+006	7.53009540E-004	3.91649326E-004	9.56868779E-004	1.06915765E-003	-4.44946622E-001	3.91602639E-002	1.17244143E+000	3.13563489E+000	5.71878092E+000	-1.40000000E+002	1.60839176E+003	-5.60487192E+001	-6.52982040E+001	1.55778827E+006	2.77477418E+001	2.11509713E+001
   1.61027075E+003	1.86175187E+005	-5.43104444E+001	3.76004635E+003	-2.03876317E+005	8.96744455E+000	3.11138785E+003	2.55337866E+003	-1.33322907E+006	7.42249692E-004	2.01717627E-003	9.74319874E-004	1.35780038E-003	5.28596042E-001	7.71434385E-001	-3.32447522E-001	1.63596275E+000	5.72030960E+000	-1.40000000E+002	1.60847057E+003	-5.18187663E+001	-6.07862108E+001	3.68003961E+006	2.77313342E+001	2.11507271E+001
   1.61027213E+003	1.86175028E+005	-5.05144782E+001	3.47842307E+003	-4.65903881E+005	2.30484158E+001	1.04897634E+002	2.55368341E+003	-1.33394366E+006	1.15183372E-003	8.13614214E-004	2.81709288E-003	2.80017724E-003	2.51488205E+000	-1.68686783E+000	-5.66901280E-001	1.21055644E+000	5.72183827E+000	-1.40000000E+002	1.60789817E+003	-4.75256501E+001	-7.05740659E+001	2.99649562E+006	2.77149712E+001	2.11504602E+001
   1.61027351E+003	1.86174868E+005	-5.18869710E+001	2.83484853E+003	5.43858460E+005	1.43542695E+001	1.25604998E+003	2.55463397E+003	-1.33465780E+006	1.65084973E-003	1.56761407E-003	1.31713636E-003	2.45648442E-003	2.78228653E+000	-1.48416363E+000	-7.98390479E-001	7.55097253E-001	5.72336695E+000	-1.40000000E+002	1.60782892E+003	-4.90331691E+001	-6.33874386E+001	1.67362652E+006	2.76983268E+001	2.11503006E+001
   1.61027489E+003	1.86174708E+005	-5.24052953E+001	3.58610661E+003	-8.63766423E+005	1.77063551E+001	2.67634366E+003	2.55483066E+003	-1.33537288E+006	1.09045134E-003	4.29769812E-004	2.63394523E-003	1.78418635E-003	2.29017810E+000	-7.24380997E-001	-9.47817323E-001	1.46872159E+000	5.72489563E+000	-1.40000000E+002	1.60815375E+003	-4.94680239E+001	-6.71743790E+001	3.24669594E+006	2.76807369E+001	2.11505084E+001
   1.61027627E+003	1.86174549E+005	-5.76750179E+001	2.39294209E+003	1.62127238E+005	1.18479622E+001	2.89697519E+003	2.55622466E+003	-1.33608695E+006	2.20486387E-004	8.88837779E-004	1.14959878E-003	1.12065032E-003	8.11698862E-001	2.84849279E+000	-2.69305859E+000	-1.16944816E-001	5.72642431E+000	-1.40000000E+002	1.60825242E+003	-5.49396154E+001	-6.67875776E+001	3.90118328E+006	2.76614512E+001	2.11513701E+001
   1.61027765E+003	1.86174389E+005	-5.89329080E+001	2.61689708E+003	2.09015442E+006	1.24915883E+001	2.69278581E+003	2.55739392E+003	-1.33680144E+006	6.75943546E-004	6.69120928E-004	9.06531023E-004	9.11388416E-004	1.90159782E+000	1.41122079E-001	-1.23727519E+000	2.30705553E+000	5.72795298E+000	-1.40000000E+002	1.60778382E+003	-5.61606583E+001	-6.86522466E+001	1.21114417E+006	2.76433803E+001	2.11517512E+001
   1.61027903E+003	1.86174229E+005	-4.87740171E+001	5.50414365E+003	2.25161796E+004	6.43810181E+000	5.45769619E+002	2.55566592E+003	-1.33751903E+006	1.28381752E-003	2.30849726E-003	3.44713273E-003	2.76826178E-003	1.37772294E+000	6.66084428E-001	-9.62368963E-001	2.47640214E+000	5.72948166E+000	-1.40000000E+002	1.60780180E+003	-4.66524662E+001	-5.30905680E+001	2.25207572E+006	2.76254935E+001	2.11520535E+001
   1.61028042E+003	1.86174069E+005	-6.39169260E+001	5.53524656E+003	-1.75555406E+006	3.94938921E+000	2.97472552E+003	2.55390671E+003	-1.33823683E+006	4.23024034E-004	4.93803173E-004	5.85241818E-004	2.15156774E-004	2.52622960E-001	-1.00548805E+000	1.14864019E+000	2.41886029E+000	5.73101034E+000	-1.40000000E+002	1.60798023E+003	-6.23765021E+001	-6.63258913E+001	3.94950082E+006	2.76064271E+001	2.11527941E+001
   1.61028180E+003	1.86173910E+005	-5.38322227E+001	3.11019375E+003	-1.04168900E+005	2.73509091E+001	2.98005071E+003	2.55458097E+003	-1.33895239E+006	1.29208076E-003	1.73909657E-003	1.07920915E-003	1.55471382E-003	9.11680530E-001	-2.19873673E+000	-2.21829907E+000	1.12405214E+000	5.73253901E+000	-1.40000000E+002	1.60800479E+003	-5.08299081E+001	-7.81808172E+001	4.15270701E+006	2.75886610E+001	2.11530371E+001
   1.61028318E+003	1.86173750E+005	-4.89328817E+001	2.96629871E+003	-1.10711097E+005	2.60682674E+001	2.59064127E+003	2.55539962E+003	-1.33966800E+006	1.99325050E-003	1.55498270E-003	3.20399685E-003	2.98563875E-003	7.31249101E-001	-2.77829465E+000	-1.14328645E+000	1.78081454E+000	5.73406769E+000	-1.40000000E+002	1.60780872E+003	-4.59333073E+001	-7.20015747E+001	2.39769802E+006	2.75713430E+001	2.11531067E+001
   1.61028456E+003	1.86173590E+005	-5.51233986E+001	2.81336626E+003	1.73980057E+006	1.18935238E+001	1.91169554E+003	2.55637173E+003	-1.34038364E+006	9.53711757E-004	2.08678890E-003	5.99356370E-004	7.23808660E-004	1.88475255E+000	2.52333509E+000	-3.01161757E+000	2.27274472E+000	5.73559637E+000	-1.40000000E+002	1.60748292E+003	-5.23852153E+001	-6.42787390E+001	2.55404807E+006	2.75529261E+001	2.11535729E+001
   1.61028594E+003	1.86173431E+005	-5.04252005E+001	5.21667020E+003	-8.15898919E+005	6.96697560E+000	1.61134590E+003	2.55493220E+003	-1.34110189E+006	2.79609882E-003	2.51139654E-003	1.45536368E-003	1.37525170E-003	9.84464145E-001	1.79532510E+000	-1.33816013E+000	1.72417194E+000	5.73712505E+000	-1.40000000E+002	1.60780233E+003	-4.82105087E+001	-5.51774843E+001	9.41945520E+005	2.75330102E+001	2.11545738E+001
   1.61028732E+003	1.86173271E+005	-5.65190327E+001	4.08961203E+003	-3.40347083E+005	1.18088404E+001	2.31192986E+003	2.55462364E+003	-1.34181920E+006	2.61072790E-004	6.71005167E-004	9.30991284E-004	1.75291511E-003	-1.40682587E+000	2.47281940E+000	-2.57982584E+000	-1.58845463E+000	5.73865372E+000	-1.40000000E+002	1.60787181E+003	-5.37860399E+001	-6.55948803E+001	2.28252531E+006	2.75135457E+001	2.11554001E+001
   1.61028870E+003	1.86173111E+005	-5.34558202E+001	3.61946602E+003	-2.35680685E+005	1.27387592E+001	2.33172034E+003	2.55478686E+003	-1.34253623E+006	2.09379675E-003	1.09289034E-003	1.08227178E-003	1.50841290E-003	-2.93831211E-001	1.67309125E+000	1.40673994E+000	-2.87087881E+000	5.74018240E+000	-1.40000000E+002	1.60877240E+003	-5.06707361E+001	-6.34094953E+001	3.50383750E+006	2.74935416E+001	2.11564062E+001
   1.61029009E+003	1.86172951E+005	-4.65856498E+001	3.29390271E+003	9.54474704E+005	1.84924329E+001	2.43217397E+003	2.55527677E+003	-1.34325312E+006	5.05978389E-003	3.96275044E-003	6.45413604E-004	1.47603773E-003	5.80117892E-001	1.82125428E+000	1.85065139E+000	2.73556851E+000	5.74171108E+000	-1.40000000E+002	1.60830418E+003	-4.36363718E+001	-6.21288047E+001	3.09878757E+006	2.74731012E+001	2.11575526E+001
   1.61029147E+003	1.86172792E+005	-5.24345197E+001	4.61239208E+003	-8.43695798E+005	1.33590608E+001	6.54779058E+002	2.55444361E+003	-1.34397152E+006	6.64290759E-004	6.32280080E-004	2.55206142E-003	2.01583888E-003	3.23094223E-001	1.30497611E+000	-7.19736336E-001	2.09014678E+000	5.74323975E+000	-1.40000000E+002	1.60820781E+003	-4.96201250E+001	-6.29791858E+001	1.96125763E+006	2.74523511E+001	2.11587925E+001
   1.61029285E+003	1.86172632E+005	-5.08419702E+001	3.44692814E+003	-1.28859580E+005	3.97578843E+000	7.87543874E+002	2.55477996E+003	-1.34468895E+006	7.15382656E-004	2.55125963E-003	2.57525688E-003	1.68007154E-003	-2.66739525E+000	-2.69529128E+000	2.81333806E+000	-1.17365739E+000	5.74476843E+000	-1.40000000E+002	1.60809927E+003	-4.92939828E+001	-5.32697713E+001	7.47878468E+005	2.74313136E+001	2.11601162E+001
   1.61029423E+003	1.86172472E+005	-4.60659569E+001	3.26892388E+003	-1.48160081E+006	4.68810147E+000	2.07137194E+003	2.55529494E+003	-1.34540639E+006	3.87787231E-003	3.22044117E-003	1.65262472E-003	4.61954788E-003	-1.85114459E+000	-1.39623370E+000	2.12557895E+000	-1.48974398E+000	5.74629711E+000	-1.40000000E+002	1.60785778E+003	-4.43259716E+001	-4.90140731E+001	1.82291222E+006	2.74103683E+001	2.11613931E+001
   1.61029561E+003	1.86172313E+005	-5.36870072E+001	1.22226412E+003	8.05992809E+005	1.45930123E+001	3.37400218E+002	2.55786367E+003	-1.34612197E+006	2.28202407E-003	1.43960730E-003	6.64805613E-004	9.13828738E-004	-1.99398721E+000	-1.56220256E+000	-2.78350619E+000	-1.59035853E+000	5.74782578E+000	-1.40000000E+002	1.60787274E+003	-5.08249757E+001	-6.54179880E+001	1.74479319E+006	2.73871541E+001	2.11634156E+001
   1.61029699E+003	1.86172153E+005	-5.14234438E+001	2.33565166E+003	6.84832331E+005	7.19669846E+000	1.51825570E+003	2.55931516E+003	-1.34683886E+006	1.48875038E-003	6.64600990E-004	1.53150525E-003	3.06710570E-003	2.26240748E-001	1.67300390E+000	-9.57219022E-001	2.76854968E+000	5.74935446E+000	-1.40000000E+002	1.60781772E+003	-4.91711345E+001	-5.63678330E+001	1.32950413E+006	2.73623529E+001	2.11659427E+001
   1.61029837E+003	1.86171993E+005	-5.47681502E+001	3.28167138E+003	-1.18632747E+005	1.56716678E+001	2.39565588E+003	2.55981734E+003	-1.34755689E+006	9.20405697E-004	5.89356334E-004	1.82277244E-003	1.46778140E-003	8.12269173E-002	-2.70640374E+000	1.34254781E+000	-2.33099028E+000	5.75088314E+000	-1.40000000E+002	1.60757421E+003	-5.18739417E+001	-6.75456094E+001	2.92459814E+006	2.73358894E+001	2.11689885E+001
   1.61029976E+003	1.86171834E+005	-5.71736072E+001	3.11779315E+003	-2.91023369E+005	4.22721837E+000	1.95078635E+003	2.56048397E+003	-1.34827494E+006	1.27402421E-003	7.47215914E-004	2.61634900E-004	1.25866177E-003	1.58950146E-001	2.71692539E+000	2.62272984E+000	3.08150968E+000	5.75241182E+000	-1.40000000E+002	1.60813291E+003	-5.55552135E+001	-5.97824318E+001	1.11730237E+006	2.73112926E+001	2.11714001E+001
   1.61030114E+003	1.86171674E+005	-4.70004045E+001	2.71577534E+003	-6.32522193E+005	6.42727386E+000	1.72033897E+003	2.56155402E+003	-1.34899278E+006	3.32609802E-003	2.84291440E-003	2.53436034E-003	3.78595529E-003	-2.86710197E-002	1.19256764E+000	-2.63895454E-001	2.69428942E+000	5.75394049E+000	-1.40000000E+002	1.60866259E+003	-4.48808594E+001	-5.13081332E+001	2.14077521E+006	2.72871947E+001	2.11736269E+001
   1.61030252E+003	1.86171514E+005	-4.91759395E+001	1.84201177E+003	6.31253323E+005	2.32192885E+001	2.98990423E+003	2.56350085E+003	-1.34970994E+006	1.57300824E-003	1.19168145E-003	3.52507479E-003	2.80325890E-003	2.39634047E-001	-3.00664115E+000	1.50480876E+000	-2.12674737E+000	5.75546917E+000	-1.40000000E+002	1.60839339E+003	-4.61862849E+001	-6.94055735E+001	3.64291693E+006	2.72631048E+001	2.11758272E+001
   1.61030390E+003	1.86171354E+005	-5.41674922E+001	2.71402403E+003	-2.10664605E+004	2.76827125E+001	2.97536900E+003	2.56457265E+003	-1.35042816E+006	1.09940540E-003	1.30318705E-003	1.27164137E-003	1.77111741E-003	1.95540459E+000	-1.77424931E+000	-1.81062700E+000	8.12521382E-001	5.75699785E+000	-1.40000000E+002	1.60873518E+003	-5.11645907E+001	-7.88473032E+001	3.42421278E+006	2.72395261E+001	2.11778441E+001
   1.61030528E+003	1.86171195E+005	-5.17017946E+001	2.68492281E+003	7.40536172E+005	1.94434571E+001	1.42690463E+003	2.56567366E+003	-1.35114655E+006	2.46200916E-003	1.98527054E-003	1.44839947E-003	1.18971590E-003	3.07306914E+000	-2.65324723E+000	1.29379273E+000	1.35498829E+000	5.75852652E+000	-1.40000000E+002	1.60789227E+003	-4.87405834E+001	-6.81840404E+001	2.32416169E+006	2.72168609E+001	2.11795570E+001
   1.61030666E+003	1.86171035E+005	-5.98821903E+001	3.70790172E+003	-8.73163237E+005	2.29851367E+001	1.54165243E+003	2.56574813E+003	-1.35186615E+006	5.66219845E-004	1.03836520E-003	4.81319220E-004	6.51552416E-004	1.40437309E+000	-2.61224659E+000	2.99025704E+000	-8.80787458E-001	5.76005520E+000	-1.40000000E+002	1.60808498E+003	-5.68936765E+001	-7.98788131E+001	4.05252301E+005	2.71949870E+001	2.11810091E+001
   1.61030804E+003	1.86170875E+005	-5.29609827E+001	2.50170931E+003	7.72382984E+005	1.16304481E+001	3.10357090E+003	2.56703298E+003	-1.35258473E+006	2.59888814E-003	1.55462421E-003	6.40532693E-004	7.29963141E-004	-5.52544918E-001	1.94269800E+000	-2.71291582E+000	-2.21489411E+000	5.76158388E+000	-1.40000000E+002	1.60831029E+003	-5.02392399E+001	-6.18696880E+001	2.60442632E+006	2.71728310E+001	2.11825280E+001
   1.61030943E+003	1.86170716E+005	-4.89014353E+001	3.56868516E+003	-2.16052836E+006	9.51864386E+000	2.90012910E+003	2.56724716E+003	-1.35330458E+006	2.54630013E-003	5.05180030E-004	3.58870002E-003	2.47767200E-003	7.24445863E-001	-4.48430048E-001	-1.33795838E-001	2.57582799E+000	5.76311256E+000	-1.40000000E+002	1.60861099E+003	-4.63510942E+001	-5.58697381E+001	4.15073077E+006	2.71499627E+001	2.11842391E+001
   1.61031081E+003	1.86170556E+005	-5.45058916E+001	5.84109369E+002	1.71376930E+006	1.53277093E+001	6.16257841E+002	2.57045626E+003	-1.35402162E+006	6.26942750E-004	9.59533416E-004	1.49715835E-003	1.87920274E-003	1.63457159E+000	1.90320379E-002	-9.33996949E-001	2.81778055E+000	5.76464123E+000	-1.40000000E+002	1.60844669E+003	-5.16211143E+001	-6.69488236E+001	2.36026771E+006	2.71266638E+001	2.11860554E+001
   1.61031219E+003	1.86170396E+005	-5.20801667E+001	2.95153172E+003	-1.79142341E+005	1.27777369E+001	2.44347845E+003	2.57128973E+003	-1.35474123E+006	1.52834659E-003	2.95652222E-003	6.99358490E-004	9.06849935E-004	2.49050900E+000	2.58670320E+000	-2.05948941E+000	-1.97868074E-001	5.76616991E+000	-1.40000000E+002	1.60780590E+003	-4.92931211E+001	-6.20708580E+001	4.43096367E+006	2.71020542E+001	2.11882276E+001
   1.61031357E+003	1.86170236E+005	-5.38579162E+001	2.70406183E+003	-1.17183492E+006	1.88413045E+001	1.44889197E+003	2.57237153E+003	-1.35546078E+006	7.03774562E-004	8.30063593E-004	9.77063978E-004	2.46738377E-003	1.94721368E+000	-1.23418773E+000	-1.79939196E+000	1.24474978E+000	5.76769859E+000	-1.40000000E+002	1.60764563E+003	-5.09039584E+001	-6.97452629E+001	1.28281838E+006	2.70766911E+001	2.11905883E+001
   1.61031495E+003	1.86170077E+005	-4.89095886E+001	1.08526885E+003	5.59993610E+005	7.76677840E+000	1.72592440E+003	2.57507773E+003	-1.35617890E+006	1.40911117E-003	1.34459769E-003	2.93814813E-003	3.64443638E-003	1.45079222E+000	4.78802276E-001	-6.29518776E-001	1.80656515E+000	5.76922726E+000	-1.40000000E+002	1.60748201E+003	-4.65708645E+001	-5.43376429E+001	1.47539948E+006	2.70506061E+001	2.11931236E+001
   1.61031633E+003	1.86169917E+005	-5.45528063E+001	1.85885501E+003	7.19644010E+005	8.52424932E+000	1.57838849E+003	2.57700767E+003	-1.35689799E+006	1.45738459E-003	1.70654014E-003	8.59519402E-004	1.11152294E-003	-1.59651948E+000	-1.04361417E+000	1.81721183E+000	-2.23007211E+000	5.77075594E+000	-1.40000000E+002	1.60774225E+003	-5.21133345E+001	-6.06375839E+001	1.28822055E+006	2.70239120E+001	2.11957972E+001
   1.61031771E+003	1.86169757E+005	-5.10646716E+001	2.85298707E+003	1.16852380E+006	2.05217549E+001	2.56077500E+003	2.57794002E+003	-1.35761826E+006	2.27285929E-003	1.88170230E-003	2.20811065E-003	1.43850694E-003	-8.74166854E-001	1.47760019E+000	-7.06749906E-001	1.96161650E+000	5.77228462E+000	-1.40000000E+002	1.60816695E+003	-4.80927150E+001	-6.86144699E+001	4.76597516E+006	2.69959431E+001	2.11987863E+001
   1.61031910E+003	1.86169598E+005	-4.95022691E+001	4.46721431E+003	-7.37919963E+005	2.10950805E+001	2.89982769E+003	2.57725255E+003	-1.35834035E+006	2.45507369E-003	2.24770693E-003	2.18851421E-003	2.56114811E-003	1.08571795E-001	-3.00057312E+000	7.92216337E-001	-2.57035963E+000	5.77381330E+000	-1.40000000E+002	1.60868124E+003	-4.65255889E+001	-6.76206694E+001	1.04882992E+006	2.69681607E+001	2.12016894E+001
   1.61032048E+003	1.86169438E+005	-4.93211086E+001	3.44783195E+003	-4.30939006E+005	4.71792603E+000	2.19666402E+003	2.57758800E+003	-1.35906160E+006	3.01036060E-003	4.97597246E-004	2.16859442E-003	3.06126484E-003	6.95044888E-001	-8.04547577E-002	-4.04310604E-001	2.50114105E+000	5.77534197E+000	-1.40000000E+002	1.60764355E+003	-4.75735790E+001	-5.22915051E+001	3.70500153E+006	2.69501760E+001	2.12042756E+001
   1.61032186E+003	1.86169278E+005	-5.05447866E+001	2.85252027E+003	2.12074927E+005	5.71346148E+000	8.59173930E+002	2.57852082E+003	-1.35978245E+006	3.21897641E-003	4.85759238E-004	1.17230688E-003	2.38119054E-003	4.49079071E-001	-2.49721114E+000	-1.29851980E+000	2.64729243E+000	5.77687065E+000	-1.40000000E+002	1.60757531E+003	-4.85667767E+001	-5.42802382E+001	2.10479973E+006	2.70141581E+001	2.12070816E+001
   1.61032324E+003	1.86169119E+005	-5.03112041E+001	3.14548724E+003	1.38449678E+005	6.78810950E+000	1.91568585E+003	2.57915966E+003	-1.36050378E+006	1.96388005E-003	3.07125360E-003	1.90879141E-003	1.29772376E-003	3.45906676E-001	2.71470258E+000	-2.36161045E+000	1.87596620E+000	5.77839933E+000	-1.40000000E+002	1.60763504E+003	-4.81269716E+001	-5.49150811E+001	1.96572032E+006	2.70764381E+001	2.12096662E+001
   1.61032462E+003	1.86168959E+005	-5.09453206E+001	3.33674631E+003	-6.24929457E+005	2.51898606E+001	1.49336530E+003	2.57960658E+003	-1.36122550E+006	2.03124034E-003	2.79307685E-003	1.38843403E-003	1.49428335E-003	-5.91069137E-001	1.94994299E+000	-1.68466140E+000	9.32650051E-001	5.77992800E+000	-1.40000000E+002	1.60767185E+003	-4.79481469E+001	-7.31380075E+001	1.92141368E+006	2.71384004E+001	2.12121856E+001
   1.61032600E+003	1.86168799E+005	-5.41012966E+001	2.47344613E+003	4.09578544E+005	1.54554166E+001	2.28672516E+003	2.58091979E+003	-1.36194654E+006	2.25381522E-003	1.28747562E-003	1.01626163E-003	9.22826880E-005	-1.97644101E+000	1.30001283E+000	-1.14082801E+000	-2.81111489E+000	5.78145668E+000	-1.40000000E+002	1.60722516E+003	-5.12129325E+001	-6.66683491E+001	1.64423651E+006	2.72029290E+001	2.12149524E+001
   1.61032738E+003	1.86168639E+005	-5.23649864E+001	3.03925374E+003	-2.46585387E+004	8.65821681E+000	2.84995527E+003	2.58166523E+003	-1.36266834E+006	2.66364816E-003	3.01840536E-004	1.70176575E-003	1.23281136E-003	-1.97324235E+000	-2.13665604E+000	2.45072811E+000	-1.21669388E+000	5.78298536E+000	-1.40000000E+002	1.60747554E+003	-4.99092358E+001	-5.85674526E+001	1.80452152E+006	2.72675398E+001	2.12176944E+001
   1.61032877E+003	1.86168480E+005	-4.91855768E+001	3.00518942E+003	-6.49836119E+005	2.83367074E+001	1.26471353E+003	2.58244486E+003	-1.36339030E+006	4.32625788E-003	1.74597509E-003	1.47012359E-003	4.46181490E-004	-2.76143173E+000	-2.41976623E+000	3.08932952E+000	-2.55102573E+000	5.78451403E+000	-1.40000000E+002	1.60818746E+003	-4.61816418E+001	-7.45183491E+001	1.95688763E+006	2.73323890E+001	2.12204274E+001
   1.61033015E+003	1.86168320E+005	-5.64150145E+001	2.10747765E+003	9.53503945E+005	1.51479136E+001	1.70004438E+003	2.58412531E+003	-1.36411155E+006	1.80806394E-003	7.26524285E-004	8.71760742E-004	9.49895413E-005	1.89163520E+000	-2.55296401E+000	2.69265188E+000	7.10750028E-001	5.78604271E+000	-1.40000000E+002	1.60844612E+003	-5.35354638E+001	-6.86833774E+001	6.69080451E+005	2.73980767E+001	2.12232126E+001
   1.61033153E+003	1.86168160E+005	-5.44039393E+001	3.42469157E+003	1.81660372E+006	8.78009611E+000	6.67585992E+002	2.58448397E+003	-1.36483431E+006	1.45358123E-003	1.99106902E-003	1.05780734E-003	2.42418500E-004	-2.64287573E+000	5.57329837E-001	-4.34964704E-001	-1.31639570E+000	5.78757139E+000	-1.40000000E+002	1.60749176E+003	-5.19337577E+001	-6.07138539E+001	1.23075808E+006	2.74619369E+001	2.12257765E+001
   1.61033291E+003	1.86168001E+005	-5.36343641E+001	5.93423526E+003	-1.84258493E+006	8.84216822E+000	2.79085631E+003	2.58232439E+003	-1.36555978E+006	2.57763123E-003	5.40552091E-004	8.90604844E-004	9.65377220E-004	2.55224892E+000	1.95302010E+000	-2.83091262E+000	7.38750665E-001	5.78910007E+000	-1.40000000E+002	1.60763925E+003	-5.11569692E+001	-5.99991374E+001	2.89325698E+006	2.75251843E+001	2.12282455E+001
